Date,Adj Close,Close,High,Low,Open,Volume
2018-02-20,41.37977981567383,42.962501525878906,43.56499862670898,42.85499954223633,43.01250076293945,135722000
2018-02-21,41.19197082519531,42.76750183105469,43.52999877929688,42.75249862670898,43.20750045776367,149886400
2018-02-22,41.53629302978516,43.125,43.48749923706055,42.9275016784668,42.95000076293945,123967600
2018-02-23,42.25867462158203,43.875,43.91249847412109,43.3849983215332,43.41749954223633,135249600
2018-02-26,43.09420394897461,44.74250030517578,44.84749984741211,44.0525016784668,44.087501525878906,152648800
2018-02-27,42.95455551147461,44.59749984741211,45.119998931884766,44.540000915527344,44.775001525878906,155712400
2018-02-28,42.8895263671875,44.52999877929688,45.15499877929688,44.51250076293945,44.81499862670898,151128400
2018-03-01,42.13826751708984,43.75,44.94499969482422,43.165000915527344,44.6349983215332,195208000
2018-03-02,42.42962646484375,44.0525016784668,44.07500076293945,43.11249923706055,43.20000076293945,153816000
2018-03-05,42.57651138305664,44.20500183105469,44.435001373291016,43.630001068115234,43.8025016784668,113605600
2018-03-06,42.5403938293457,44.16749954223633,44.5625,44.032501220703125,44.477500915527344,95154000
2018-03-07,42.14548873901367,43.75749969482422,43.962501525878906,43.567501068115234,43.73500061035156,126814000
2018-03-08,42.60540390014648,44.23500061035156,44.27999877929688,43.76750183105469,43.869998931884766,95096400
2018-03-09,43.33740234375,44.994998931884766,45.0,44.34749984741211,44.4900016784668,128740800
2018-03-12,43.75637435913086,45.43000030517578,45.59749984741211,45.0525016784668,45.0724983215332,128828400
2018-03-13,43.33499526977539,44.99250030517578,45.875,44.810001373291016,45.647499084472656,126774000
2018-03-14,42.966583251953125,44.61000061035156,45.130001068115234,44.45249938964844,45.08000183105469,117473600
2018-03-15,43.01715087890625,44.66249847412109,45.060001373291016,44.51750183105469,44.625,90975200
2018-03-16,42.865455627441406,44.505001068115234,44.77999877929688,44.40499877929688,44.66249847412109,157618800
2018-03-19,42.21050262451172,43.82500076293945,44.36750030517578,43.415000915527344,44.33000183105469,133787200
2018-03-20,42.19606018066406,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,78597600
2018-03-21,41.2401237487793,42.817501068115234,43.772499084472656,42.81499862670898,43.7599983215332,148219600
2018-03-22,40.65740966796875,42.212501525878906,43.16999816894531,42.150001525878906,42.5,165963200
2018-03-23,39.715919494628906,41.23500061035156,42.47999954223633,41.23500061035156,42.09749984741211,164115200
2018-03-26,41.60131072998047,43.192501068115234,43.275001525878906,41.61000061035156,42.01750183105469,150164800
2018-03-27,40.53459930419922,42.084999084472656,43.78749847412109,41.72999954223633,43.41999816894531,163690400
2018-03-28,40.08673477172852,41.619998931884766,42.505001068115234,41.29750061035156,41.8125,166674000
2018-03-29,40.39976501464844,41.94499969482422,42.9375,41.72499847412109,41.95249938964844,153594000
2018-04-02,40.1348991394043,41.66999816894531,42.23500061035156,41.11750030517578,41.65999984741211,150347200
2018-04-03,40.54664993286133,42.09749984741211,42.1875,41.220001220703125,41.90999984741211,121112000
2018-04-04,41.32199096679688,42.90250015258789,43.00249862670898,41.192501068115234,41.220001220703125,138422000
2018-04-05,41.6085319519043,43.20000076293945,43.557498931884766,43.02000045776367,43.14500045776367,107732800
2018-04-06,40.544246673583984,42.095001220703125,43.119998931884766,42.04999923706055,42.74250030517578,140021200
2018-04-09,40.94635772705078,42.51250076293945,43.272499084472656,42.462501525878906,42.470001220703125,116070800
2018-04-10,41.71689224243164,43.3125,43.5,42.88249969482422,43.25,113634400
2018-04-11,41.52184295654297,43.11000061035156,43.47999954223633,42.92499923706055,43.057498931884766,89726400
2018-04-12,41.931190490722656,43.53499984741211,43.75,43.2599983215332,43.352500915527344,91557200
2018-04-13,42.07325744628906,43.682498931884766,43.959999084472656,43.462501525878906,43.69499969482422,100497200
2018-04-16,42.33572006225586,43.95500183105469,44.04750061035156,43.70750045776367,43.75749969482422,86313600
2018-04-17,42.91842651367188,44.560001373291016,44.73500061035156,44.102500915527344,44.122501373291016,106421600
2018-04-18,42.82210540771485,44.459999084472656,44.70500183105469,44.220001220703125,44.45249938964844,83018000
2018-04-19,41.6085319519043,43.20000076293945,43.84749984741211,43.165000915527344,43.43999862670898,139235200
2018-04-20,39.90374374389648,41.43000030517578,42.80500030517578,41.35749816894531,42.650001525878906,261964400
2018-04-23,39.78815460205078,41.310001373291016,41.72999954223633,41.022499084472656,41.70750045776367,146062000
2018-04-24,39.23434448242188,40.73500061035156,41.58250045776367,40.30500030517578,41.41749954223633,134768000
2018-04-25,39.40529251098633,40.91249847412109,41.35499954223633,40.602500915527344,40.65499877929688,113528400
2018-04-26,39.54255676269531,41.05500030517578,41.432498931884766,40.84249877929688,41.02999877929688,111852000
2018-04-27,39.08505630493164,40.58000183105469,41.08250045776367,40.157501220703125,41.0,142623200
2018-04-30,39.79297256469727,41.31499862670898,41.81499862670898,40.459999084472656,40.532501220703125,169709600
2018-05-01,40.71761322021485,42.275001525878906,42.29999923706055,41.317501068115234,41.602500915527344,214277600
2018-05-02,42.51631546020508,44.14250183105469,44.4375,43.45000076293945,43.807498931884766,266157600
2018-05-03,42.593360900878906,44.22249984741211,44.375,43.61000061035156,43.970001220703125,136272800
2018-05-04,44.26443862915039,45.95750045776367,46.0625,44.54249954223633,44.5625,224805200
2018-05-07,44.58469772338867,46.290000915527344,46.91749954223633,46.1875,46.29499816894531,169805600
2018-05-08,44.79900360107422,46.51250076293945,46.55500030517578,45.91749954223633,46.247501373291016,113611200
2018-05-09,45.11443710327149,46.84000015258789,46.84999847412109,46.30500030517578,46.63750076293945,92844800
2018-05-10,45.75975036621094,47.5099983215332,47.59249877929688,46.91249847412109,46.935001373291016,111957200
2018-05-11,45.58571243286133,47.147499084472656,47.51499938964844,46.86249923706055,47.372501373291016,104848800
2018-05-14,45.47935485839844,47.03749847412109,47.38249969482422,46.96500015258789,47.25249862670898,83115200
2018-05-15,45.06602096557617,46.61000061035156,46.76750183105469,46.275001525878906,46.69499969482422,94780800
2018-05-16,45.486610412597656,47.04499816894531,47.1150016784668,46.5,46.51750183105469,76732400
2018-05-17,45.1989631652832,46.747501373291016,47.227500915527344,46.59000015258789,47.0,69176000
2018-05-18,45.03459930419922,46.57749938964844,46.95249938964844,46.532501220703125,46.79750061035156,73190800
2018-05-21,45.35367202758789,46.907501220703125,47.317501068115234,46.727500915527344,47.0,73603200
2018-05-22,45.24006271362305,46.790000915527344,47.220001220703125,46.69499969482422,47.095001220703125,60962800
2018-05-23,45.530120849609375,47.09000015258789,47.125,46.43999862670898,46.587501525878906,80233600
2018-05-24,45.47935485839844,47.03749847412109,47.209999084472656,46.5525016784668,47.192501068115234,92936000
2018-05-25,45.58329772949219,47.14500045776367,47.41249847412109,46.91249847412109,47.057498931884766,69844000
2018-05-29,45.418922424316406,46.97499847412109,47.1875,46.71749877929688,46.900001525878906,90056400
2018-05-30,45.32223510742188,46.875,47.0,46.69499969482422,46.93000030517578,74762000
2018-05-31,45.169960021972656,46.71749877929688,47.057498931884766,46.53499984741211,46.80500030517578,109931200
2018-06-01,45.98455810546875,47.560001373291016,47.56499862670898,46.9375,46.997501373291016,93770000
2018-06-04,46.36888122558594,47.95750045776367,48.35499954223633,47.837501525878906,47.90999984741211,105064800
2018-06-05,46.72662353515625,48.32749938964844,48.48500061035156,48.09000015258789,48.26750183105469,86264000
2018-06-06,46.88857650756836,48.494998931884766,48.52000045776367,47.97999954223633,48.407501220703125,83734400
2018-06-07,46.76287841796875,48.3650016784668,48.54999923706055,48.084999084472656,48.53499984741211,85388800
2018-06-08,46.33746337890625,47.92499923706055,48.0,47.442501068115234,47.79249954223633,106627200
2018-06-11,46.223854064941406,47.807498931884766,47.99250030517578,47.5525016784668,47.837501525878906,73234000
2018-06-12,46.4776496887207,48.06999969482422,48.15250015258789,47.78749847412109,47.84749984741211,67644400
2018-06-13,46.09573745727539,47.67499923706055,48.220001220703125,47.61000061035156,48.10499954223633,86553600
2018-06-14,46.11991500854492,47.70000076293945,47.89250183105469,47.55500030517578,47.88750076293945,86440400
2018-06-15,45.64613723754883,47.209999084472656,47.540000915527344,47.06499862670898,47.50749969482422,246876800
2018-06-18,45.62196350097656,47.185001373291016,47.30500030517578,46.79999923706055,46.970001220703125,73939600
2018-06-19,44.88473129272461,46.42250061035156,46.58250045776367,45.86249923706055,46.28499984741211,134314000
2018-06-20,45.08052444458008,46.625,46.79999923706055,46.432498931884766,46.587501525878906,82514800
2018-06-21,44.829139709472656,46.3650016784668,47.087501525878906,46.23500061035156,46.8125,102847600
2018-06-22,44.69860458374024,46.22999954223633,46.53749847412109,46.17499923706055,46.52999877929688,108801600
2018-06-25,44.033878326416016,45.54249954223633,46.22999954223633,45.182498931884766,45.84999847412109,126652400
2018-06-26,44.58015823364258,46.10749816894531,46.63249969482422,45.6349983215332,45.747501373291016,98276800
2018-06-27,44.514896392822266,46.040000915527344,46.81999969482422,46.00749969482422,46.307498931884766,101141200
2018-06-28,44.83880233764648,46.375,46.5525016784668,45.95000076293945,46.025001525878906,69460800
2018-06-29,44.744537353515625,46.27750015258789,46.79750061035156,45.727500915527344,46.5724983215332,90950800
2018-07-02,45.244895935058594,46.79499816894531,46.82500076293945,45.85499954223633,45.95500183105469,70925200
2018-07-03,44.45689010620117,45.97999954223633,46.98749923706055,45.8849983215332,46.9474983215332,55819200
2018-07-05,44.81462860107422,46.34999847412109,46.602500915527344,46.06999969482422,46.31499862670898,66416800
2018-07-06,45.435848236083984,46.99250030517578,47.10749816894531,46.29999923706055,46.35499954223633,69940800
2018-07-09,46.06673049926758,47.64500045776367,47.66999816894531,47.32500076293945,47.375,79026400
2018-07-10,46.011138916015625,47.587501525878906,47.81999969482422,47.54499816894531,47.6775016784668,63756400
2018-07-11,45.414093017578125,46.970001220703125,47.44499969482422,46.90250015258789,47.125,75326000
2018-07-12,46.17550659179688,47.75749969482422,47.852500915527344,47.32749938964844,47.38249969482422,72164400
2018-07-13,46.248023986816406,47.83250045776367,47.959999084472656,47.72499847412109,47.77000045776367,50055600
2018-07-16,46.1465072631836,47.727500915527344,48.16249847412109,47.60499954223633,47.880001068115234,60172400
2018-07-17,46.27703475952149,47.86249923706055,47.96749877929688,47.29999923706055,47.4375,62138000
2018-07-18,46.023223876953125,47.59999847412109,47.95000076293945,47.48249816894531,47.94499969482422,65573600
2018-07-19,46.3809700012207,47.970001220703125,48.13750076293945,47.42250061035156,47.42250061035156,81147200
2018-07-20,46.27460861206055,47.86000061035156,48.10749816894531,47.54249954223633,47.94499969482422,82704800
2018-07-23,46.315696716308594,47.90250015258789,47.9900016784668,47.38999938964844,47.66999816894531,63957600
2018-07-24,46.65168762207031,48.25,48.415000915527344,48.01250076293945,48.11249923706055,74791600
2018-07-25,47.09161376953125,48.70500183105469,48.712501525878906,48.10749816894531,48.26499938964844,66839600
2018-07-26,46.94416809082031,48.5525016784668,48.9900016784668,48.40250015258789,48.65250015258789,76304000
2018-07-27,46.163421630859375,47.744998931884766,48.79750061035156,47.525001525878906,48.747501373291016,96096000
2018-07-30,45.90477752685547,47.477500915527344,48.04999923706055,47.26750183105469,47.97499847412109,84118000
2018-07-31,45.99663162231445,47.5724983215332,48.03499984741211,47.334999084472656,47.57500076293945,157492000
2018-08-01,48.70629501342773,50.375,50.43999862670898,49.32749938964844,49.782501220703125,271742800
2018-08-02,50.13002395629883,51.84749984741211,52.095001220703125,50.087501525878906,50.14500045776367,249616000
2018-08-03,50.27505493164063,51.997501373291016,52.185001373291016,51.369998931884766,51.75749969482422,133789600
2018-08-06,50.53611373901367,52.26750183105469,52.3125,51.76750183105469,52.0,101701600
2018-08-07,50.06233978271485,51.77750015258789,52.375,51.68999862670898,52.33000183105469,102349600
2018-08-08,50.096187591552734,51.8125,51.95249938964844,51.130001068115234,51.51250076293945,90102000
2018-08-09,50.49018478393555,52.220001220703125,52.44499969482422,51.79999923706055,52.38249969482422,93970400
2018-08-10,50.33979034423828,51.88249969482422,52.275001525878906,51.66749954223633,51.84000015258789,98444800
2018-08-13,50.66482925415039,52.21749877929688,52.73749923706055,51.92499923706055,52.32749938964844,103563600
2018-08-14,50.8782958984375,52.4375,52.63999938964844,52.06499862670898,52.540000915527344,82992000
2018-08-15,50.99715042114258,52.560001373291016,52.685001373291016,52.08250045776367,52.30500030517578,115230400
2018-08-16,51.7442512512207,53.33000183105469,53.45249938964844,52.86750030517578,52.9375,114001600
2018-08-17,52.777591705322266,54.39500045776367,54.48749923706055,53.290000915527344,53.36000061035156,141708000
2018-08-20,52.26334381103516,53.8650016784668,54.79499816894531,53.77750015258789,54.525001525878906,121150800
2018-08-21,52.16146087646485,53.7599983215332,54.29750061035156,53.50749969482422,54.20000076293945,104639200
2018-08-22,52.16389465332031,53.76250076293945,54.09000015258789,53.459999084472656,53.525001525878906,76072400
2018-08-23,52.27062225341797,53.872501373291016,54.26250076293945,53.650001525878906,53.66249847412109,75532800
2018-08-24,52.43314743041992,54.040000915527344,54.22499847412109,53.77750015258789,54.150001525878906,73905600
2018-08-27,52.86491775512695,54.48500061035156,54.685001373291016,54.08250045776367,54.28749847412109,82100400
2018-08-28,53.29182434082031,54.92499923706055,55.1349983215332,54.72999954223633,54.75249862670898,91107200
2018-08-29,54.08744430541992,55.744998931884766,55.872501373291016,54.852500915527344,55.03749847412109,109019200
2018-08-30,54.58470916748047,56.25749969482422,57.06499862670898,55.59999847412109,55.8125,195175200
2018-08-31,55.21537780761719,56.907501220703125,57.21749877929688,56.5,56.62749862670898,173360400
2018-09-04,55.3924560546875,57.09000015258789,57.29499816894531,56.657501220703125,57.102500915527344,109560400
2018-09-05,55.031028747558594,56.71749877929688,57.41749954223633,56.275001525878906,57.247501373291016,133332000
2018-09-06,54.11655807495117,55.775001525878906,56.837501525878906,55.32500076293945,56.557498931884766,137160000
2018-09-07,53.679935455322266,55.32500076293945,56.34249877929688,55.1775016784668,55.462501525878906,150479200
2018-09-10,52.959510803222656,54.58250045776367,55.462501525878906,54.11750030517578,55.23749923706055,158066000
2018-09-11,54.29848098754883,55.962501525878906,56.07500076293945,54.13999938964844,54.50249862670898,142996000
2018-09-12,53.624141693115234,55.26750183105469,56.25,54.959999084472656,56.23500061035156,197114800
2018-09-13,54.9194450378418,56.602500915527344,57.087501525878906,55.64250183105469,55.880001068115234,166825600
2018-09-14,54.29604721069336,55.959999084472656,56.709999084472656,55.630001068115234,56.4375,127997200
2018-09-17,52.85036087036133,54.470001220703125,55.73749923706055,54.317501068115234,55.53749847412109,148780400
2018-09-18,52.93767547607422,54.560001373291016,55.462501525878906,54.27999877929688,54.4474983215332,126286800
2018-09-19,52.96921157836914,54.59249877929688,54.90499877929688,53.82500076293945,54.625,108495200
2018-09-20,53.37187194824219,55.00749969482422,55.56999969482422,54.78749847412109,55.060001373291016,106435200
2018-09-21,52.7969970703125,54.415000915527344,55.34000015258789,54.3224983215332,55.19499969482422,384986800
2018-09-24,53.55622482299805,55.1974983215332,55.31499862670898,54.157501220703125,54.20500183105469,110773600
2018-09-25,53.89581298828125,55.54750061035156,55.70500183105469,54.92499923706055,54.9375,98217600
2018-09-26,53.46648025512695,55.10499954223633,55.9375,54.93999862670898,55.25,95938800
2018-09-27,54.56529235839844,56.23749923706055,56.61000061035156,55.8849983215332,55.95500183105469,120724800
2018-09-28,54.756927490234375,56.435001373291016,56.459999084472656,56.005001068115234,56.1974983215332,91717600
2018-10-01,55.12562561035156,56.81499862670898,57.35499954223633,56.587501525878906,56.98749923706055,94403200
2018-10-02,55.61560821533203,57.31999969482422,57.5,56.657501220703125,56.8125,99152800
2018-10-03,56.29237365722656,58.01750183105469,58.36750030517578,57.44499969482422,57.51250076293945,114619200
2018-10-04,55.30270385742188,56.997501373291016,58.087501525878906,56.682498931884766,57.69499969482422,128168000
2018-10-05,54.40520858764648,56.0724983215332,57.102500915527344,55.14500045776367,56.9900016784668,134322000
2018-10-08,54.27907943725586,55.942501068115234,56.20000076293945,55.04999923706055,55.5525016784668,118655600
2018-10-09,55.031028747558594,56.71749877929688,56.817501068115234,55.5625,55.90999984741211,107564000
2018-10-10,52.48165893554688,54.09000015258789,56.587501525878906,54.01250076293945,56.3650016784668,167962400
2018-10-11,52.01835250854492,53.61249923706055,54.875,53.08000183105469,53.630001068115234,212497600
2018-10-12,53.87641143798828,55.52750015258789,55.720001220703125,54.209999084472656,55.10499954223633,161351600
2018-10-15,52.724220275878906,54.34000015258789,55.45750045776367,54.317501068115234,55.290000915527344,123164000
2018-10-16,53.886112213134766,55.53749847412109,55.747501373291016,54.18999862670898,54.73249816894531,116736000
2018-10-17,53.65324783325195,55.29750061035156,55.65999984741211,54.834999084472656,55.57500076293945,91541600
2018-10-18,52.3991813659668,54.005001068115234,54.935001373291016,53.25,54.46500015258789,130325200
2018-10-19,53.19721984863281,54.82749938964844,55.31499862670898,54.35749816894531,54.51499938964844,132314800
2018-10-22,53.52227020263672,55.16249847412109,55.84000015258789,54.73500061035156,54.9474983215332,115168400
2018-10-23,54.026798248291016,55.682498931884766,55.8125,53.67499923706055,53.95750045776367,155071200
2018-10-24,52.1735954284668,53.772499084472656,56.057498931884766,53.6349983215332,55.650001525878906,163702000
2018-10-25,53.31608200073242,54.95000076293945,55.345001220703125,54.1875,54.4275016784668,119423200
2018-10-26,52.46710205078125,54.07500076293945,55.04750061035156,53.16749954223633,53.97499847412109,189033600
2018-10-29,51.48228454589844,53.060001373291016,54.92250061035156,51.522499084472656,54.79750061035156,183742000
2018-10-30,51.739402770996094,53.32500076293945,53.79499816894531,52.317501068115234,52.78749847412109,146640000
2018-10-31,53.08807373046875,54.71500015258789,55.11249923706055,54.15499877929688,54.220001220703125,153435600
2018-11-01,53.90309524536133,55.55500030517578,55.59000015258789,54.20249938964844,54.76250076293945,233292800
2018-11-02,50.327674865722656,51.869998931884766,53.41249847412109,51.35749816894531,52.38750076293945,365314800
2018-11-05,48.89894485473633,50.397499084472656,51.09749984741211,49.54249954223633,51.07500076293945,264654800
2018-11-06,49.4277458190918,50.942501068115234,51.18000030517578,50.42250061035156,50.47999954223633,127531600
2018-11-07,50.92680740356445,52.48749923706055,52.51499938964844,51.032501220703125,51.49250030517578,133697600
2018-11-08,50.749122619628906,52.122501373291016,52.52999877929688,51.6875,52.494998931884766,101450400
2018-11-09,49.77059555053711,51.11750030517578,51.50249862670898,50.5625,51.38750076293945,137463200
2018-11-12,47.26344299316406,48.54249954223633,49.962501525878906,48.4474983215332,49.75,204542000
2018-11-13,46.79122161865234,48.057498931884766,49.29499816894531,47.86249923706055,47.907501220703125,187531600
2018-11-14,45.4694938659668,46.70000076293945,48.619998931884766,46.48249816894531,48.47499847412109,243204000
2018-11-15,46.59162902832031,47.852500915527344,47.99250030517578,46.72499847412109,47.09749984741211,185915200
2018-11-16,47.10766220092773,48.38249969482422,48.74250030517578,47.3650016784668,47.625,147713200
2018-11-19,45.24068832397461,46.46500015258789,47.67499923706055,46.247501373291016,47.5,167701200
2018-11-20,43.07917785644531,44.244998931884766,45.36750030517578,43.87749862670898,44.59249877929688,271300800
2018-11-21,43.03049850463867,44.19499969482422,45.067501068115234,44.13750076293945,44.932498931884766,124496800
2018-11-23,41.93757629394531,43.0724983215332,44.150001525878906,43.025001525878906,43.73500061035156,94496000
2018-11-26,42.50472640991211,43.65499877929688,43.73749923706055,42.56499862670898,43.560001373291016,179994000
2018-11-27,42.4122314453125,43.560001373291016,43.692501068115234,42.720001220703125,42.87749862670898,165549600
2018-11-28,44.04309844970703,45.23500061035156,45.3224983215332,43.73249816894531,44.182498931884766,184250000
2018-11-29,43.70475769042969,44.88750076293945,45.70000076293945,44.42499923706055,45.665000915527344,167080000
2018-11-30,43.46864700317383,44.64500045776367,45.08250045776367,44.25749969482422,45.0724983215332,158126000
2018-12-03,44.98753356933594,46.20500183105469,46.23500061035156,45.3025016784668,46.1150016784668,163210000
2018-12-04,43.00859069824219,44.17250061035156,45.59749984741211,44.067501068115234,45.23749923706055,165377200
2018-12-06,42.52906799316406,43.68000030517578,43.69499969482422,42.60499954223633,42.93999862670898,172393600
2018-12-07,41.012603759765625,42.122501373291016,43.622501373291016,42.07500076293945,43.372501373291016,169126400
2018-12-10,41.28279495239258,42.400001525878906,42.522499084472656,40.83250045776367,41.25,248104000
2018-12-11,41.046688079833984,42.157501220703125,42.9474983215332,41.75,42.915000915527344,189126800
2018-12-12,41.16109085083008,42.275001525878906,42.97999954223633,42.255001068115234,42.59999847412109,142510800
2018-12-13,41.61140441894531,42.73749923706055,43.14250183105469,42.38750076293945,42.622501373291016,127594400
2018-12-14,40.27993392944336,41.369998931884766,42.27000045776367,41.31999969482422,42.25,162814800
2018-12-17,39.90508270263672,40.98500061035156,42.087501525878906,40.682498931884766,41.36249923706055,177151600
2018-12-18,40.42354965209961,41.51750183105469,41.88249969482422,41.09749984741211,41.345001220703125,135366000
2018-12-19,39.16266632080078,40.22249984741211,41.86249923706055,39.772499084472656,41.5,196189200
2018-12-20,38.17441177368164,39.20750045776367,40.52750015258789,38.82500076293945,40.09999847412109,259092000
2018-12-21,36.68959426879883,37.682498931884766,39.540000915527344,37.407501220703125,39.21500015258789,382978400
2018-12-24,35.74028015136719,36.70750045776367,37.88750076293945,36.647499084472656,37.03749847412109,148676800
2018-12-26,38.257171630859375,39.29249954223633,39.307498931884766,36.68000030517578,37.07500076293945,234330000
2018-12-27,38.00889205932617,39.03749847412109,39.192501068115234,37.51750183105469,38.959999084472656,212468400
2018-12-28,38.02836990356445,39.057498931884766,39.630001068115234,38.63750076293945,39.375,169165600
2018-12-31,38.39591979980469,39.435001373291016,39.84000015258789,39.119998931884766,39.63249969482422,140014000
2019-01-02,38.439735412597656,39.47999954223633,39.712501525878906,38.557498931884766,38.72249984741211,148158800
2019-01-03,34.6108512878418,35.54750061035156,36.43000030517578,35.5,35.994998931884766,365248800
2019-01-04,36.08836364746094,37.06499862670898,37.13750076293945,35.95000076293945,36.13249969482422,234428400
2019-01-07,36.00804138183594,36.98249816894531,37.20750045776367,36.47499847412109,37.17499923706055,219111200
2019-01-08,36.69446563720703,37.6875,37.95500183105469,37.130001068115234,37.38999938964844,164101200
2019-01-09,37.31760025024414,38.32749938964844,38.63249969482422,37.407501220703125,37.8224983215332,180396400
2019-01-10,37.43687438964844,38.45000076293945,38.49250030517578,37.71500015258789,38.125,143122800
2019-01-11,37.06931686401367,38.0724983215332,38.42499923706055,37.87749862670898,38.220001220703125,108092800
2019-01-14,36.511905670166016,37.5,37.817501068115234,37.30500030517578,37.712501525878906,129756800
2019-01-15,37.259185791015625,38.26750183105469,38.34749984741211,37.51250076293945,37.567501068115234,114843600
2019-01-16,37.71436309814453,38.73500061035156,38.970001220703125,38.25,38.27000045776367,122278800
2019-01-17,37.93830108642578,38.96500015258789,39.415000915527344,38.31499862670898,38.54999923706055,119284800
2019-01-18,38.171974182128906,39.20500183105469,39.470001220703125,38.994998931884766,39.375,135004000
2019-01-22,37.31517028808594,38.32500076293945,39.182498931884766,38.15499877929688,39.102500915527344,121576000
2019-01-23,37.46607971191406,38.47999954223633,38.78499984741211,37.92499923706055,38.53749847412109,92522400
2019-01-24,37.16912078857422,38.17499923706055,38.619998931884766,37.935001373291016,38.52750015258789,101766000
2019-01-25,38.40078353881836,39.43999862670898,39.532501220703125,38.58000183105469,38.869998931884766,134142000
2019-01-28,38.04541015625,39.07500076293945,39.08250045776367,38.415000915527344,38.9474983215332,104768400
2019-01-29,37.65107727050781,38.66999816894531,39.532501220703125,38.52750015258789,39.0625,166348800
2019-01-30,40.22394180297852,41.3125,41.53749847412109,40.057498931884766,40.8125,244439200
2019-01-31,40.51361083984375,41.61000061035156,42.25,41.13999938964844,41.52750015258789,162958400
2019-02-01,40.53308868408203,41.630001068115234,42.244998931884766,41.48249816894531,41.7400016784668,130672400
2019-02-04,41.68442153930664,42.8125,42.915000915527344,41.81999969482422,41.852500915527344,125982000
2019-02-05,42.39762496948242,43.54499816894531,43.77000045776367,43.087501525878906,43.21500015258789,144406400
2019-02-06,42.4122314453125,43.560001373291016,43.89250183105469,43.212501525878906,43.66249847412109,112958400
2019-02-07,41.60896682739258,42.73500061035156,43.48500061035156,42.584999084472656,43.09999847412109,126966800
2019-02-08,41.657859802246094,42.602500915527344,42.665000915527344,42.10499954223633,42.247501373291016,95280000
2019-02-11,41.41828918457031,42.35749816894531,42.8025016784668,42.3125,42.76250076293945,83973600
2019-02-12,41.77519989013672,42.72249984741211,42.75,42.42499923706055,42.525001525878906,89134000
